cluster,form,data
cluster_-1,деревенские,"деревенский,ADJ,Inan,Acc,Pos,Plur"
cluster_-1,мотивы,"мотив,NOUN,Inan,Acc,Masc,Plur"
cluster_769,можно,"можно,VERB,None"
cluster_1151,найти,"найти,VERB,Perf,Inf,Act"
cluster_6,в,"в,ADP,None"
cluster_-1,произведениях,"произведение,NOUN,Inan,Loc,Neut,Plur"
cluster_-1,Марии,"Мария,PROPN,Anim,Gen,Fem,Sing"
cluster_1240,фон,"Фон,PART,None"
cluster_-1,Эбнер,"Эбнер,PROPN,Anim,Gen,Fem,Sing"
cluster_6,-,"-,PUNCT,None"
cluster_-1,Эшенбах,"Эшенбах,PROPN,Anim,Gen,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_5390,1830,"1830,ADJ,Gen,Pos,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_2146,1916,"1916,ADJ,Nom,Pos,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_-1,Анценгрубера,"Анценгрубер,PROPN,Anim,Gen,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_6,",",",,PUNCT,None"
cluster_502,уже,"уже,ADV,Pos"
cluster_6,в,"в,ADP,None"
cluster_2145,конце,"конец,NOUN,Inan,Loc,Masc,Sing"
cluster_1797,эпохи,"эпоха,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,у,"у,ADP,None"
cluster_-1,Петера,"Петер,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,Розеггера,"Розеггер,PROPN,Anim,Gen,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_1824,1843,"1843,ADJ,Gen,Pos,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_3477,1918,"1918,ADJ,Gen,Pos,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_215,Были,"быть,AUX,Imp,Ind,Plur,Past,Fin"
cluster_-1,высказаны,"высказать,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_-1,опасения,"опасение,NOUN,Inan,Nom,Neut,Plur"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_3377,подобные,"подобный,ADJ,Nom,Pos,Plur"
cluster_883,работы,"работа,NOUN,Inan,Gen,Fem,Sing"
cluster_2539,могут,"мочь,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_-1,негативно,"негативно,ADV,Pos"
cluster_-1,отразиться,"отразиться,VERB,Perf,Inf,Mid"
cluster_70,на,"на,ADP,None"
cluster_5391,деревнях,"деревня,NOUN,Inan,Loc,Fem,Plur"
cluster_6,",",",,PUNCT,None"
cluster_5392,расположенных,"расположить,VERB,Inan,Perf,Gen,Plur,Past,Part,Pass"
cluster_6,в,"в,ADP,None"
cluster_3072,прибрежных,"прибрежный,ADJ,Loc,Pos,Plur"
cluster_-1,зонах,"зона,NOUN,Inan,Loc,Fem,Plur"
cluster_6,.,".,PUNCT,None"
cluster_311,Все,"весь,DET,Nom,Plur"
cluster_-1,отобранные,"отобранный,NOUN,Anim,Nom,Masc,Plur"
cluster_520,прошли,"пройти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_-1,тщательное,"тщательный,ADJ,Acc,Pos,Neut,Sing"
cluster_-1,медицинское,"медицинский,ADJ,Acc,Pos,Neut,Sing"
cluster_5393,обследование,"обследование,NOUN,Inan,Acc,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_1119,результате,"результат,NOUN,Inan,Loc,Masc,Sing"
cluster_189,за,"за,ADP,None"
cluster_311,все,"весь,DET,Inan,Acc,Plur"
cluster_653,три,"три,NUM,Inan,Nom,Card"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_1788,экспедиции,"экспедиция,NOUN,Inan,Gen,Fem,Sing"
cluster_28,ни,"ни,PART,Neg"
cluster_29,один,"один,NUM,Anim,Nom,Masc,Sing,Card"
cluster_108,член,"член,NOUN,Anim,Nom,Masc,Sing"
cluster_1964,команды,"команда,NOUN,Inan,Gen,Fem,Sing"
cluster_26,не,"не,PART,Neg"
cluster_-1,испытал,"испытать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_5394,серьёзных,"серьезный,ADJ,Gen,Pos,Plur"
cluster_5395,заболеваний,"заболевание,NOUN,Inan,Gen,Neut,Plur"
cluster_6,(,"(,PUNCT,None"
cluster_26,не,"не,PART,Neg"
cluster_3169,считая,"считать,VERB,Imp,Pres,Conv,Act"
cluster_-1,ревматизма,"ревматизм,NOUN,Inan,Gen,Masc,Sing"
cluster_-1,Нансена,"Нансен,PROPN,Anim,Gen,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,гастрита,"гастрит,NOUN,Inan,Gen,Masc,Sing"
cluster_6,у,"у,ADP,None"
cluster_-1,Свердрупа,"Свердруп,PROPN,Anim,Gen,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_6,т.,"то,PRON,Inan,Nom,Neut,Sing"
cluster_6,п,"п,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_-1,Районный,"районный,ADJ,Nom,Pos,Masc,Sing"
cluster_106,центр,"центр,NOUN,Inan,Nom,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_2691,станица,"станица,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,Обливская,"обливский,ADJ,Nom,Pos,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_405,Административный,"административный,ADJ,Nom,Pos,Masc,Sing"
cluster_106,центр,"центр,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,Озерского,"озерский,ADJ,Gen,Pos,Neut,Sing"
cluster_406,сельского,"сельский,ADJ,Gen,Pos,Neut,Sing"
cluster_407,поселения,"поселение,NOUN,Inan,Gen,Neut,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Суммарные,"суммарный,ADJ,Nom,Pos,Plur"
cluster_-1,затраты,"затрата,NOUN,Inan,Nom,Fem,Plur"
cluster_-1,составят,"составить,VERB,Perf,Ind,Plur,3,Fut,Fin,Act"
cluster_2438,45,"45,NUM,Nom,Card"
cluster_5396,млрд,"миллиард,NOUN,Inan,Gen,Masc,Sing"
cluster_3093,рублей,"рубль,NOUN,Inan,Dat,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_245,из,"из,ADP,None"
cluster_277,которых,"который,PRON,Inan,Gen,Plur"
cluster_1173,10,"10,NUM,Gen,Card"
cluster_-1,растянуты,"растянуть,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_70,на,"на,ADP,None"
cluster_1999,18,"18,NUM,Gen,Card"
cluster_624,лет,"год,NOUN,Inan,Gen,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_495,это,"этот,DET,Nom,Neut,Sing"
cluster_-1,выгодно,"выгодный,ADJ,Pos,Neut,Sing,Short"
cluster_234,как,"как,ADV,None"
cluster_233,для,"для,ADP,None"
cluster_-1,инвестора,"инвестор,NOUN,Anim,Gen,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_6,с,"с,ADP,None"
cluster_3761,учётом,"учет,NOUN,Inan,Ins,Masc,Sing"
cluster_3087,стоимости,"стоимость,NOUN,Inan,Gen,Fem,Sing"
cluster_1984,земель,"земля,NOUN,Inan,Gen,Fem,Plur"
cluster_-1,аэропорта,"аэропорт,NOUN,Inan,Gen,Masc,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_-1,Омск,"Омск,PROPN,Inan,Nom,Masc,Sing"
cluster_6,-,"-,PUNCT,None"
cluster_-1,Центральный,"центральный,ADJ,Nom,Pos,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_519,которые,"который,PRON,Anim,Nom,Plur"
cluster_18,он,"он,PRON,Nom,Masc,Sing,3"
cluster_-1,получит,"получить,VERB,Perf,Ind,Sing,3,Fut,Fin,Act"
cluster_6,),"),PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_1015,так,"так,SCONJ,None"
cluster_6,и,"и,CCONJ,None"
cluster_233,для,"для,ADP,None"
cluster_3792,областного,"областной,ADJ,Gen,Pos,Masc,Sing"
cluster_3821,бюджета,"бюджет,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_301,связи,"связь,NOUN,Inan,Gen,Fem,Sing"
cluster_6,с,"с,ADP,None"
cluster_2399,общей,"общий,ADJ,Loc,Pos,Fem,Sing"
cluster_-1,убылью,"убыль,NOUN,Inan,Ins,Fem,Sing"
cluster_433,населения,"население,NOUN,Inan,Gen,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,планируется,"планироваться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_-1,включение,"включение,NOUN,Inan,Nom,Neut,Sing"
cluster_2417,населённого,"населенный,ADJ,Gen,Pos,Masc,Sing"
cluster_1910,пункта,"пункт,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_1475,границы,"граница,NOUN,Inan,Nom,Fem,Plur"
cluster_3491,деревни,"деревня,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,Богородский,"богородский,ADJ,Nom,Pos,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_794,Известный,"известный,ADJ,Nom,Pos,Masc,Sing"
cluster_4007,английский,"английский,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,исследователь,"исследователь,NOUN,Anim,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_1623,Чарльз,"Чарльз,PROPN,Anim,Nom,Masc,Sing"
cluster_3139,Дарвин,"Дарвин,PROPN,Anim,Nom,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_4222,1880,"1880,ADJ,Nom,Pos,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_64,своей,"свой,DET,Ins,Fem,Sing"
cluster_2518,книге,"книга,NOUN,Inan,Loc,Fem,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_5397,Эмоции,"эмоция,NOUN,Inan,Nom,Fem,Plur"
cluster_1994,людей,"человек,NOUN,Anim,Acc,Masc,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_3545,животных,"животное,NOUN,Anim,Gen,Neut,Plur"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_454,первый,"первый,ADJ,Inan,Acc,Pos,Masc,Sing"
cluster_2385,сформулировал,"сформулировать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,``,"``,PUNCT,None"
cluster_-1,рефлекс,"рефлекс,NOUN,Inan,Acc,Masc,Sing"
cluster_-1,осанки,"осанка,NOUN,Inan,Gen,Fem,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,:,":,PUNCT,None"
cluster_3814,Официальный,"официальный,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,рейтинг,"рейтинг,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,снукеристов,"снукерист,NOUN,Anim,Gen,Masc,Plur"
cluster_70,на,"на,ADP,None"
cluster_36,сезон,"сезон,NOUN,Inan,Acc,Masc,Sing"
cluster_-1,2005/2006,"2005/2006,NUM,Nom,Card"
cluster_923,представляет,"представлять,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_924,собой,"себя,PRON,Ins,Yes"
cluster_842,сумму,"сумма,NOUN,Inan,Acc,Fem,Sing"
cluster_-1,рейтинговых,"рейтинговый,ADJ,Gen,Pos,Plur"
cluster_2481,очков,"очко,NOUN,Inan,Gen,Neut,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,набранных,"набрать,VERB,Inan,Perf,Gen,Plur,Past,Part,Pass"
cluster_-1,снукеристами,"снукерист,NOUN,Anim,Ins,Masc,Plur"
cluster_189,за,"за,ADP,None"
cluster_5398,предыдущие,"предыдущий,ADJ,Inan,Acc,Pos,Plur"
cluster_86,два,"два,NUM,Inan,Nom,Masc,Card"
cluster_654,сезона,"сезон,NOUN,Inan,Gen,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_5399,2003/04,"2003/04,NUM,Inan,Nom,Card"
cluster_6,и,"и,CCONJ,None"
cluster_-1,2004/05,"2004/05,NUM,Nom,Card"
cluster_6,),"),PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_1117,является,"являться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_-1,определяющим,"определять,VERB,Inan,Imp,Ins,Masc,Sing,Pres,Part,Act"
cluster_6,в,"в,ADP,None"
cluster_3489,распределении,"распределение,NOUN,Inan,Loc,Neut,Sing"
cluster_-1,сеяных,"сеяный,ADJ,Gen,Pos,Plur"
cluster_1216,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_70,на,"на,ADP,None"
cluster_311,все,"весь,DET,Inan,Acc,Plur"
cluster_-1,рейтинговые,"рейтинговый,ADJ,Inan,Acc,Pos,Plur"
cluster_5400,турниры,"турнир,NOUN,Inan,Nom,Masc,Plur"
cluster_249,данного,"данный,ADJ,Gen,Pos,Neut,Sing"
cluster_654,сезона,"сезон,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Принц,"принц,NOUN,Anim,Nom,Masc,Sing"
cluster_5401,незамедлительно,"незамедлительно,ADV,Pos"
cluster_1541,отправился,"отправиться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_-1,осмотреть,"осмотреть,VERB,Perf,Inf,Act"
cluster_2178,вновь,"вновь,ADV,Pos"
cluster_-1,приобретенные,"приобрести,VERB,Inan,Perf,Acc,Plur,Past,Part,Pass"
cluster_4320,владения,"владение,NOUN,Inan,Acc,Neut,Plur"
cluster_6,.,".,PUNCT,None"
cluster_495,Это,"это,PRON,Inan,Nom,Neut,Sing"
cluster_-1,исследование,"исследование,NOUN,Inan,Nom,Neut,Sing"
cluster_-1,допускает,"допускать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_1480,две,"два,NUM,Inan,Acc,Fem,Card"
cluster_-1,трактовки,"трактовка,NOUN,Inan,Gen,Fem,Sing"
cluster_6,:,":,PUNCT,None"
cluster_6,1,"1,NUM,None"
cluster_6,),"),PUNCT,None"
cluster_1246,ранние,"ранний,ADJ,Nom,Pos,Plur"
cluster_-1,черепно-мозговые,"черепно-мозговой,ADJ,Nom,Pos,Plur"
cluster_-1,травмы,"травма,NOUN,Inan,Nom,Fem,Plur"
cluster_-1,повышают,"повышать,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_5402,вероятность,"вероятность,NOUN,Inan,Acc,Fem,Sing"
cluster_1894,развития,"развитие,NOUN,Inan,Gen,Neut,Sing"
cluster_5403,педофилии,"педофилия,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,2,"2,NUM,Inan,Nom,Masc,Sing,Card"
cluster_6,),"),PUNCT,None"
cluster_-1,пренатальное,"пренатальный,ADJ,Nom,Pos,Neut,Sing"
cluster_3200,нарушение,"нарушение,NOUN,Inan,Nom,Neut,Sing"
cluster_1894,развития,"развитие,NOUN,Inan,Gen,Neut,Sing"
cluster_-1,нервной,"нервный,ADJ,Gen,Pos,Fem,Sing"
cluster_708,системы,"система,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,повышает,"повышать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_5402,вероятность,"вероятность,NOUN,Inan,Acc,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_5403,педофилии,"педофилия,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_4335,ранних,"ранний,ADJ,Gen,Pos,Plur"
cluster_-1,черепно-мозговых,"черепно-мозговой,ADJ,Gen,Pos,Plur"
cluster_-1,травм,"травма,NOUN,Inan,Gen,Fem,Plur"
cluster_6,(,"(,PUNCT,None"
cluster_1519,например,"например,ADV,Pos"
cluster_6,",",",,PUNCT,None"
cluster_336,дети,"ребенок,NOUN,Anim,Nom,Masc,Plur"
cluster_6,с,"с,ADP,None"
cluster_5404,СДВГ,"СДВГ,PROPN,Inan,Nom,Masc,Sing"
cluster_1093,более,"более,ADV,Cmp"
cluster_-1,склонны,"склонный,ADJ,Nom,Pos,Plur,Short"
cluster_6,к,"к,ADP,None"
cluster_4604,различным,"различный,ADJ,Dat,Pos,Plur"
cluster_-1,травмам,"травма,NOUN,Inan,Dat,Fem,Plur"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_329,том,"то,PRON,Inan,Loc,Neut,Sing"
cluster_330,числе,"число,NOUN,Inan,Loc,Neut,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_6,к,"к,ADP,None"
cluster_-1,черепно-мозговым,"черепно-мозговой,ADJ,Dat,Pos,Plur"
cluster_6,",",",,PUNCT,None"
cluster_56,но,"но,CCONJ,None"
cluster_-1,полагать,"полагать,VERB,Imp,Inf,Act"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_382,они,"они,PRON,Nom,Plur,3"
cluster_-1,вызывают,"вызывать,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_5404,СДВГ,"СДВГ,PROPN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,неверно,"неверный,ADJ,Pos,Neut,Sing,Short"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_17,Когда,"когда,SCONJ,None"
cluster_6,в,"в,ADP,None"
cluster_4924,дверь,"дверь,NOUN,Inan,Acc,Fem,Sing"
cluster_-1,раздался,"раздаться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_-1,стук,"стук,NOUN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_382,они,"они,PRON,Nom,Plur,3"
cluster_1960,попытались,"попытаться,VERB,Perf,Ind,Plur,Past,Fin,Mid"
cluster_3071,выйти,"выйти,VERB,Perf,Inf,Act"
cluster_297,через,"через,ADP,None"
cluster_3310,чёрный,"черный,ADJ,Inan,Acc,Pos,Masc,Sing"
cluster_2652,ход,"ход,NOUN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_56,но,"но,CCONJ,None"
cluster_18,он,"он,PRON,Nom,Masc,Sing,3"
cluster_1577,оказался,"оказаться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_-1,заперт,"запереть,VERB,Inan,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_6,.,".,PUNCT,None"
cluster_-1,Сорвем,"сорвать,VERB,Perf,Ind,Plur,1,Fut,Fin,Act"
cluster_2754,строительство,"строительство,NOUN,Inan,Acc,Neut,Sing"
cluster_-1,какого,"какой-нибудь,DET,Gen,Masc,Sing,Yes"
cluster_-1,нибудь,"_,X,None"
cluster_4166,важного,"важный,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,объекта,"объект,NOUN,Inan,Gen,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_-1,отвечать,"отвечать,VERB,Imp,Inf,Act"
cluster_-1,придется,"прийтись,VERB,Perf,Ind,Sing,3,Fut,Fin,Mid"
cluster_1358,мне,"я,PRON,Dat,Sing,1"
cluster_6,...,"...,PUNCT,None"
cluster_6,И,"и,CCONJ,None"
cluster_4380,сама,"сам,ADJ,Nom,Pos,Fem,Sing"
cluster_2217,работа,"работа,NOUN,Inan,Nom,Fem,Sing"
cluster_5405,словно,"словно,SCONJ,None"
cluster_-1,сумасшедший,"сумасшедший,ADJ,Nom,Pos,Masc,Sing"
cluster_778,дом,"дом,NOUN,Inan,Acc,Masc,Sing"
cluster_6,!,"!,PUNCT,None"
cluster_18,Он,"он,PRON,Nom,Masc,Sing,3"
cluster_5406,соединяет,"соединять,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_-1,правобережную,"правобережный,ADJ,Acc,Pos,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,левобережную,"левобережный,ADJ,Acc,Pos,Fem,Sing"
cluster_153,части,"часть,NOUN,Inan,Gen,Fem,Sing"
cluster_866,города,"город,NOUN,Inan,Gen,Masc,Sing"
cluster_782,Ульяновска,"Ульяновск,PROPN,Inan,Gen,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_784,Ульяновской,"ульяновский,ADJ,Gen,Pos,Fem,Sing"
cluster_154,области,"область,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_-1,Пензе,"Пенза,PROPN,Inan,Loc,Fem,Sing"
cluster_721,существует,"существовать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_5407,улица,"улица,NOUN,Inan,Nom,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,носившая,"носить,VERB,Inan,Imp,Nom,Fem,Sing,Past,Part,Act"
cluster_111,название,"название,NOUN,Inan,Nom,Neut,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_3226,Линия,"линия,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,присутственных,"присутственный,ADJ,Gen,Pos,Plur"
cluster_1216,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_70,на,"на,ADP,None"
cluster_917,которой,"который,PRON,Inan,Gen,Fem,Sing"
cluster_63,до,"до,ADP,None"
cluster_592,настоящего,"настоящий,ADJ,Gen,Pos,Neut,Sing"
cluster_200,времени,"время,NOUN,Inan,Loc,Neut,Sing"
cluster_353,нет,"нет,PART,None"
cluster_28,ни,"ни,PART,Neg"
cluster_1275,одного,"один,NUM,Inan,Acc,Neut,Sing,Card"
cluster_863,жилого,"жилой,ADJ,Gen,Pos,Masc,Sing"
cluster_1779,дома,"дом,NOUN,Inan,Acc,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_983,Похоронен,"похоронить,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
